method/10/20/30/40/50/60/70/80/90/100/200/300/400/500/600/700/800/900/1000/2000/3000/4000/5000/6000/7000/8000/9000/10000/20000/30000/40000/50000/60000/70000/80000/90000/100000/200000/300000/400000/500000/600000/700000/800000/900000/1000000/2000000/3000000/4000000/5000000/6000000/7000000/8000000/9000000/10000000/20000000/30000000/40000000/50000000/60000000/70000000/80000000/90000000/100000000/200000000/300000000/400000000/500000000/600000000/700000000/800000000/900000000
combsort/32.700000/4.200000/7.400000/11.200000/32.600000/33.800000/44.300000/50.800000/63.900000/71.700000/153.900000/273.400000/380.200000/457.500000/403.000000/778.500000/610.400000/1014.400000/786.900000/2411.300000/2677.100000/3973.600000/4655.700000/5456.100000/6632.900000/10038.100000/9584.800000/9844.100000/20648.700000/32383.600000/44722.000000/57369.700000/70010.500000/83542.600000/95746.700000/109289.200000/122264.500000/260728.100000/407434.200000/557476.400000/725304.200000/877735.800000/1023725.400000/1195223.000000/1345958.200000/1524205.800000/3208407.700000/5023988.400000/6797422.300000/8612369.000000/10505056.500000/12373093.500000/14802528.100000/16304061.400000/18198989.100000/38173987.000000/58335671.900000/79229889.500000/100536370.600000/122218232.500000/143246082.100000/166178109.200000/187356078.100000/210490920.700000/440449842.600000
quicksort/4.700000/8.800000/18.700000/20.800000/28.300000/38.800000/29.200000/37.300000/53.300000/182.600000/122.100000/168.100000/217.400000/337.600000/391.600000/487.000000/560.500000/643.400000/665.900000/1804.600000/2379.100000/3278.500000/4169.300000/5516.900000/6376.500000/7821.300000/9536.000000/11275.400000/20771.300000/33526.200000/46900.900000/57850.900000/67740.400000/79949.300000/94916.800000/105505.700000/123334.000000/246367.300000/394614.800000/574143.800000/724288.200000/869993.000000/1015086.200000/1551679.800000/1531523.500000/1776202.600000/3457787.300000/5461769.200000/6701031.200000/8693010.500000/9847555.400000/11554953.500000/12967572.800000/14909512.300000/18185580.300000/37479273.700000/58200315.200000/74813213.500000/98409621.400000/117701857.800000/143632793.500000/166047621.600000/176786836.300000/189423957.600000/406270455.900000
heapsort/4.100000/9.500000/15.900000/23.600000/30.600000/38.100000/46.100000/55.300000/63.300000/140.500000/258.000000/429.300000/424.800000/756.500000/844.900000/1075.800000/989.000000/1327.200000/1141.900000/2742.000000/4096.400000/5230.900000/6771.000000/8221.800000/9730.900000/11539.000000/13322.400000/14516.300000/31377.200000/49336.300000/68158.900000/86911.100000/106593.500000/125344.800000/145027.100000/164975.100000/185597.400000/395891.800000/616026.800000/843343.100000/1073920.100000/1308754.400000/1546629.000000/1789722.300000/2034982.700000/2280935.500000/4929926.500000/7800325.500000/10746361.600000/13844248.600000/17048463.800000/20436982.400000/23555606.200000/26797263.600000/30175964.100000/65972532.400000/104946739.000000/144144130.500000/186475322.000000/227939768.200000/270240032.600000/315833712.100000
introsort/4.200000/6.300000/11.900000/13.900000/21.100000/32.200000/29.400000/37.500000/53.800000/75.900000/176.600000/250.700000/274.000000/496.000000/562.200000/572.400000/834.100000/791.000000/978.900000/1911.300000/2979.800000/3668.100000/5265.000000/5811.800000/6572.500000/7450.000000/8446.100000/10364.800000/19073.000000/32009.500000/45797.700000/57622.100000/67741.400000/80109.600000/95103.200000/106115.800000/123722.800000/247551.600000/395884.000000/576526.000000/725293.600000/873365.700000/949411.700000/1285606.700000/1328684.800000/1546849.600000/3041733.200000/4794953.500000/6485261.200000/8699886.200000/9969242.800000/11575942.600000/12978280.700000/14937122.600000/18151132.000000/37836315.600000/58382127.200000/75023237.100000/98114491.500000/117567726.800000/144488306.900000/165883075.500000/175549438.300000/189720798.100000/407200044.300000
